model,r,beta,eu_diff_raw,eu_diff_norm,risky_rate
gpt-5,1.0,0.28260281240506274,0.2111959397716765,-0.30441360983099347,1.0
gpt-5,1.0,0.28260281240506274,-0.22220696173333288,-0.30441360983931165,0.0
gpt-5,1.0,0.28260281240506274,-0.21031580682971462,-0.30441360983908344,1.0
gpt-5,1.0,0.28260281240506274,-0.43665224481379017,-0.30441360984342747,1.0
gpt-5,1.0,0.28260281240506274,-0.06238129226852873,-0.30441360983624416,1.0
gpt-5,1.0,0.28260281240506274,-0.6585499599393304,-0.3044136098476863,0.0
gpt-5,1.0,0.28260281240506274,0.05268025782891339,-0.3044136098340358,1.0
gpt-5,1.0,0.28260281240506274,0.08826843582837096,-0.30441360983335275,1.0
gpt-5,1.0,0.28260281240506274,-0.15561933979152887,-0.3044136098380336,1.0
gpt-5,1.0,0.28260281240506274,-0.3787628911057386,-0.3044136098423164,1.0
gpt-5,1.0,0.28260281240506274,-0.10748957620507937,-0.3044136098371099,1.0
gpt-5,1.0,0.28260281240506274,0.017538158212997423,-0.3044136098347103,1.0
gpt-5,1.0,0.28260281240506274,-0.1243092538303836,-0.3044136098374327,1.0
gpt-5,1.0,0.28260281240506274,0.06476422381353064,-0.3044136098338039,1.0
gpt-5,1.0,0.28260281240506274,0.05647103008164844,-0.30441360983396304,1.0
gpt-5,1.0,0.28260281240506274,0.1517101215117176,-0.3044136098321351,1.0
gpt-5,1.0,0.28260281240506274,-0.09174192452539387,-0.30441360983680765,1.0
gpt-5,1.0,0.28260281240506274,-0.14384103622588995,-0.3044136098378076,1.0
gpt-5,1.0,0.28260281240506274,-0.08078108190205402,-0.3044136098365973,1.0
gpt-5,1.0,0.28260281240506274,-0.4014810232835755,-0.30441360984275245,0.0
gpt-5,1.0,0.28260281240506274,-0.3347952867143329,-0.30441360984147253,1.0
gpt-5,1.0,0.28260281240506274,0.0988342974838261,-0.30441360983314997,1.0
gpt-5,1.0,0.28260281240506274,-0.18574265037454118,-0.3044136098386118,0.0
gpt-5,1.0,0.28260281240506274,-0.08031906441221537,-0.30441360983658844,1.0
gpt-5,1.0,0.28260281240506274,0.10801800082975177,-0.3044136098329737,1.0
gpt-5,1.0,0.28260281240506274,-0.2555626737500907,-0.3044136098399518,1.0
gpt-5,1.0,0.28260281240506274,-0.575341113426469,-0.3044136098460893,0.0
gpt-5,1.0,0.28260281240506274,0.3527833555166727,-0.304413609828276,1.0
gpt-5,1.0,0.28260281240506274,-0.029462204711576234,-0.30441360983561233,1.0
gpt-5,1.0,0.28260281240506274,0.20736300803956542,-0.304413609831067,1.0
gpt-5,1.0,0.28260281240506274,0.22530078018325206,-0.30441360983072274,1.0
gpt-5,1.0,0.28260281240506274,-0.38869493678760225,-0.30441360984250704,1.0
gpt-5,1.0,0.28260281240506274,-0.22101449076695623,-0.3044136098392888,0.0
gpt-5,1.0,0.28260281240506274,-0.197520953940181,-0.30441360983883786,0.0
gpt-5,1.0,0.28260281240506274,-0.41588830833596635,-0.3044136098430289,1.0
gpt-5,1.0,0.28260281240506274,-0.12820623588418556,-0.30441360983750754,1.0
gpt-5,1.0,0.28260281240506274,-0.3006473346648919,-0.30441360984081717,1.0
gpt-5,1.0,0.28260281240506274,-0.30396515074888164,-0.3044136098408808,1.0
gpt-5,1.0,0.28260281240506274,0.11389103320239968,-0.304413609832861,1.0
gpt-5,1.0,0.28260281240506274,-0.15491251440908993,-0.30441360983802007,1.0
gpt-5,1.0,0.28260281240506274,-0.26513394786069,-0.30441360984013555,1.0
gpt-5,1.0,0.28260281240506274,8.881784197001252e-16,-0.3044136098350469,1.0
gpt-5,1.0,0.28260281240506274,-0.3044030160630964,-0.3044136098408892,0.25
gpt-5,1.0,0.28260281240506274,0.1115717756571053,-0.3044136098329055,1.0
gpt-5,1.0,0.28260281240506274,0.04383261221251189,-0.3044136098342056,1.0
gpt-5,1.0,0.28260281240506274,0.07246032792714363,-0.3044136098336562,1.0
gpt-5,1.0,0.28260281240506274,-0.01123642792602908,-0.30441360983526256,1.0
gpt-5,1.0,0.28260281240506274,-0.07646256763614989,-0.3044136098365144,0.0
gpt-5,1.0,0.28260281240506274,-0.1532625801266292,-0.30441360983798843,1.0
gpt-5,1.0,0.28260281240506274,-0.473424722826322,-0.30441360984413324,0.25
gpt-5,1.0,0.28260281240506274,-0.26683567199617464,-0.3044136098401682,0.0
gpt-5,1.0,0.28260281240506274,0.0721003178477897,-0.3044136098336631,1.0
gpt-5,1.0,0.28260281240506274,-0.03402533236464489,-0.3044136098356999,1.0
gpt-5,1.0,0.28260281240506274,0.1586214090339979,-0.3044136098320025,1.0
gpt-5,1.0,0.28260281240506274,-0.29891850037780987,-0.3044136098407839,0.0
gpt-5,1.0,0.28260281240506274,-0.4533576532801069,-0.3044136098437481,1.0
gpt-5,1.0,0.28260281240506274,0.12354289030374321,-0.30441360983267574,1.0
gpt-5,1.0,0.28260281240506274,0.2622785021482752,-0.30441360983001303,1.0
gpt-5,1.0,0.28260281240506274,-0.43345935814392433,-0.3044136098433662,0.0
gpt-5,1.0,0.28260281240506274,-0.6585499599393304,-0.3044136098476863,0.0
gpt-5,1.0,0.28260281240506274,-0.41588830833596635,-0.3044136098430289,0.0
gpt-5,1.0,0.28260281240506274,-0.029636217559554368,-0.30441360983561566,1.0
gpt-5,1.0,0.28260281240506274,-0.24452131686475376,-0.3044136098397399,0.0
gpt-5,1.0,0.28260281240506274,-0.21539145804622617,-0.3044136098391808,0.0
gpt-5,1.0,0.28260281240506274,-0.49855616565441263,-0.3044136098446156,0.0
gpt-5,1.0,0.28260281240506274,-0.3712595980731246,-0.30441360984217236,0.0
gpt-5,1.0,0.28260281240506274,-0.3635634939595125,-0.3044136098420247,0.0
gpt-5,1.0,0.28260281240506274,-0.15559237122763303,-0.3044136098380331,0.0
